algorithm,num_layers,hidden_size,train_size,seed,inference_steps,epoch,train_energy,test_acc,wall_time_s
PC,6,256,5000,0,10,5,154.109061,0.686,83.95
PC,6,256,5000,0,10,6,153.603347,0.686,100.36
PC,6,256,5000,0,10,7,153.189583,0.686,116.86
PC,6,256,5000,0,10,8,152.982169,0.686,133.32
PC,6,256,5000,0,10,9,152.857843,0.686,149.82
PC,6,256,5000,0,10,10,152.627515,0.721,168.33
PC,6,256,5000,0,10,11,152.485588,0.721,184.75
PC,6,256,5000,0,10,12,152.390705,0.721,201.18
PC,6,256,5000,0,10,13,152.301984,0.721,217.63
PC,6,256,5000,0,10,14,152.223478,0.721,234.07
PC,6,256,5000,0,10,15,152.114372,0.692,252.53
PC,6,256,5000,0,10,16,152.01967,0.692,268.94
PC,6,256,5000,0,10,17,152.039423,0.692,285.35
PC,6,256,5000,0,10,18,151.9968,0.692,301.74
PC,6,256,5000,0,10,19,152.107579,0.692,318.13
PC,6,256,5000,0,10,20,152.106949,0.728,336.54
PC,6,256,5000,0,10,21,151.948415,0.728,352.92
PC,6,256,5000,0,10,22,151.979689,0.728,369.32
PC,6,256,5000,0,10,23,151.997532,0.728,385.69
PC,6,256,5000,0,10,24,152.027227,0.728,402.14
PC,6,256,5000,0,10,25,151.882404,0.717,420.65
PC,6,256,5000,0,10,26,151.74075,0.717,437.13
PC,6,256,5000,0,10,27,151.567294,0.717,453.58
PC,6,256,5000,0,10,28,151.481124,0.717,470.03
PC,6,256,5000,0,10,29,151.528251,0.717,486.44
PC,6,256,5000,0,10,30,151.469446,0.714,504.9
PC,6,256,5000,0,20,1,162.95984,,26.64
PC,6,256,5000,0,20,2,146.000875,,53.39
PC,6,256,5000,0,20,3,143.232699,,80.1
PC,6,256,5000,0,20,4,141.950099,,106.76
PC,6,256,5000,0,20,5,141.223284,0.7,137.51
PC,6,256,5000,0,20,6,140.87666,0.7,164.27
PC,6,256,5000,0,20,7,140.574189,0.7,190.96
PC,6,256,5000,0,20,8,140.601008,0.7,217.6
PC,6,256,5000,0,20,9,140.474371,0.7,244.34
PC,6,256,5000,0,20,10,140.477115,0.722,275.09
PC,6,256,5000,0,20,11,140.492018,0.722,301.74
PC,6,256,5000,0,20,12,140.752454,0.722,328.38
PC,6,256,5000,0,20,13,141.051825,0.722,354.99
PC,6,256,5000,0,20,14,141.063364,0.722,381.65
PC,6,256,5000,0,20,15,141.058661,0.7,412.32
PC,6,256,5000,0,20,16,141.061662,0.7,438.97
PC,6,256,5000,0,20,17,141.133692,0.7,465.6
PC,6,256,5000,0,20,18,141.103398,0.7,492.22
PC,6,256,5000,0,20,19,141.144078,0.7,518.83
PC,6,256,5000,0,20,20,141.129459,0.71,549.48
PC,6,256,5000,0,20,21,141.195356,0.71,576.29
PC,6,256,5000,0,20,22,141.237894,0.71,603.0
PC,6,256,5000,0,20,23,141.262753,0.71,629.67
PC,6,256,5000,0,20,24,141.334056,0.71,656.41
PC,6,256,5000,0,20,25,141.19298,0.677,687.05
PC,6,256,5000,0,20,26,141.219291,0.677,713.74
PC,6,256,5000,0,20,27,141.239048,0.677,740.38
PC,6,256,5000,0,20,28,141.135008,0.677,766.99
PC,6,256,5000,0,20,29,141.168492,0.677,793.62
PC,6,256,5000,0,20,30,141.09797,0.712,824.25
PC,6,256,5000,0,50,1,156.843283,,57.47
PC,6,256,5000,0,50,2,138.978806,,114.91
PC,6,256,5000,0,50,3,136.147842,,172.35
PC,6,256,5000,0,50,4,135.20138,,229.7
PC,6,256,5000,0,50,5,134.800892,0.656,296.96
PC,6,256,5000,0,50,6,134.519487,0.656,354.38
PC,6,256,5000,0,50,7,134.650144,0.656,411.76
PC,6,256,5000,0,50,8,134.41858,0.656,468.9
PC,6,256,5000,0,50,9,134.6579,0.656,526.22
PC,6,256,5000,0,50,10,134.796706,0.646,593.41
PC,6,256,5000,0,50,11,135.089252,0.646,650.77
PC,6,256,5000,0,50,12,135.198475,0.646,708.38
PC,6,256,5000,0,50,13,135.227438,0.646,765.78
PC,6,256,5000,0,50,14,135.275442,0.646,822.96
PC,6,256,5000,0,50,15,135.483673,0.641,890.14
PC,6,256,5000,0,50,16,135.564142,0.641,947.65
PC,6,256,5000,0,50,17,135.429281,0.641,1004.94
PC,6,256,5000,0,50,18,135.515837,0.641,1062.37
PC,6,256,5000,0,50,19,135.444991,0.641,1119.79
PC,6,256,5000,0,50,20,135.526575,0.632,1186.98
PC,6,256,5000,0,50,21,135.582708,0.632,1244.28
PC,6,256,5000,0,50,22,135.623429,0.632,1301.61
PC,6,256,5000,0,50,23,135.799459,0.632,1359.06
PC,6,256,5000,0,50,24,135.855288,0.632,1416.45
PC,6,256,5000,0,50,25,135.822628,0.685,1483.79
PC,6,256,5000,0,50,26,135.873776,0.685,1541.21
PC,6,256,5000,0,50,27,135.957653,0.685,1598.74
PC,6,256,5000,0,50,28,135.815182,0.685,1656.16
PC,6,256,5000,0,50,29,136.10249,0.685,1713.58
PC,6,256,5000,0,50,30,136.114457,0.646,1780.86
PC,6,256,5000,1,10,1,173.206941,,16.38
PC,6,256,5000,1,10,2,157.712168,,32.76
PC,6,256,5000,1,10,3,155.463546,,49.14
PC,6,256,5000,1,10,4,154.333995,,65.52
PC,6,256,5000,1,10,5,153.8195,0.726,83.95
PC,6,256,5000,1,10,6,153.385694,0.726,100.32
PC,6,256,5000,1,10,7,152.873152,0.726,116.69
PC,6,256,5000,1,10,8,152.505629,0.726,133.05
PC,6,256,5000,1,10,9,152.409186,0.726,149.43
PC,6,256,5000,1,10,10,152.387305,0.747,167.88
PC,6,256,5000,1,10,11,152.425276,0.747,184.32
PC,6,256,5000,1,10,12,152.352055,0.747,200.82
PC,6,256,5000,1,10,13,152.412952,0.747,217.31
PC,6,256,5000,1,10,14,152.491869,0.747,233.77
PC,6,256,5000,1,10,15,152.439648,0.73,252.22
PC,6,256,5000,1,10,16,152.449501,0.73,268.64
PC,6,256,5000,1,10,17,152.32776,0.73,285.05
PC,6,256,5000,1,10,18,152.226352,0.73,301.45
PC,6,256,5000,1,10,19,152.151894,0.73,317.86
PC,6,256,5000,1,10,20,152.244598,0.723,336.33
PC,6,256,5000,1,10,21,152.345375,0.723,352.76
PC,6,256,5000,1,10,22,152.209926,0.723,369.21
PC,6,256,5000,1,10,23,152.111699,0.723,385.67
PC,6,256,5000,1,10,24,151.656257,0.723,402.12
PC,6,256,5000,1,10,25,151.510747,0.703,420.59
PC,6,256,5000,1,10,26,151.471515,0.703,437.04
PC,6,256,5000,1,10,27,151.47802,0.703,453.48
PC,6,256,5000,1,10,28,151.459645,0.703,469.9
PC,6,256,5000,1,10,29,151.553741,0.703,486.31
PC,6,256,5000,1,10,30,151.430496,0.729,504.72
PC,6,256,5000,1,20,1,163.22723,,26.7
PC,6,256,5000,1,20,2,145.819457,,53.34
PC,6,256,5000,1,20,3,142.934104,,80.03
PC,6,256,5000,1,20,4,141.727126,,106.67
PC,6,256,5000,1,20,5,141.164922,0.734,137.31
PC,6,256,5000,1,20,6,140.892442,0.734,163.9
PC,6,256,5000,1,20,7,140.673611,0.734,190.59
PC,6,256,5000,1,20,8,140.699161,0.734,217.2
PC,6,256,5000,1,20,9,140.525303,0.734,243.92
PC,6,256,5000,1,20,10,140.721639,0.701,274.58
PC,6,256,5000,1,20,11,140.568428,0.701,301.22
PC,6,256,5000,1,20,12,140.800045,0.701,327.9
PC,6,256,5000,1,20,13,140.896389,0.701,354.58
PC,6,256,5000,1,20,14,140.977638,0.701,381.19
PC,6,256,5000,1,20,15,140.903387,0.74,411.79
PC,6,256,5000,1,20,16,140.961638,0.74,438.36
PC,6,256,5000,1,20,17,141.00972,0.74,464.99
PC,6,256,5000,1,20,18,141.058601,0.74,491.72
PC,6,256,5000,1,20,19,140.947319,0.74,518.41
PC,6,256,5000,1,20,20,140.94206,0.707,549.09
PC,6,256,5000,1,20,21,141.08823,0.707,575.79
PC,6,256,5000,1,20,22,141.029078,0.707,602.47
PC,6,256,5000,1,20,23,141.046088,0.707,629.14
PC,6,256,5000,1,20,24,141.068683,0.707,655.88
PC,6,256,5000,1,20,25,141.177583,0.723,686.5
PC,6,256,5000,1,20,26,141.057024,0.723,713.09
PC,6,256,5000,1,20,27,141.098862,0.723,739.72
PC,6,256,5000,1,20,28,141.041767,0.723,766.39
PC,6,256,5000,1,20,29,140.996741,0.723,793.04
PC,6,256,5000,1,20,30,141.128267,0.682,823.8
PC,6,256,5000,1,50,1,156.904782,,57.29
PC,6,256,5000,1,50,2,138.569896,,114.53
PC,6,256,5000,1,50,3,135.939506,,171.85
PC,6,256,5000,1,50,4,135.039438,,229.06
PC,6,256,5000,1,50,5,134.605562,0.687,296.0
PC,6,256,5000,1,50,6,134.398533,0.687,353.41
PC,6,256,5000,1,50,7,134.537475,0.687,410.65
PC,6,256,5000,1,50,8,134.472178,0.687,467.93
PC,6,256,5000,1,50,9,134.539432,0.687,525.34
PC,6,256,5000,1,50,10,134.596405,0.668,592.38
PC,6,256,5000,1,50,11,134.876271,0.668,649.64
PC,6,256,5000,1,50,12,134.835464,0.668,706.89
PC,6,256,5000,1,50,13,134.924167,0.668,764.07
PC,6,256,5000,1,50,14,135.10058,0.668,821.49
PC,6,256,5000,1,50,15,135.132775,0.679,888.63
PC,6,256,5000,1,50,16,135.485703,0.679,945.91
PC,6,256,5000,1,50,17,135.394272,0.679,1003.16
PC,6,256,5000,1,50,18,135.5062,0.679,1060.46
PC,6,256,5000,1,50,19,135.432286,0.679,1117.75
PC,6,256,5000,1,50,20,135.461166,0.673,1184.87
PC,6,256,5000,1,50,21,135.437864,0.673,1242.07
PC,6,256,5000,1,50,22,135.54134,0.673,1299.38
PC,6,256,5000,1,50,23,135.699243,0.673,1356.69
PC,6,256,5000,1,50,24,135.649931,0.673,1414.03
PC,6,256,5000,1,50,25,135.717797,0.658,1481.35
PC,6,256,5000,1,50,26,135.753779,0.658,1538.83
PC,6,256,5000,1,50,27,136.012808,0.658,1596.28
PC,6,256,5000,1,50,28,136.049447,0.658,1653.75
PC,6,256,5000,1,50,29,135.958546,0.658,1711.11
PC,6,256,5000,1,50,30,135.928514,0.649,1778.32
PC,6,256,5000,2,10,1,171.616027,,16.4
PC,6,256,5000,2,10,2,156.250901,,32.86
PC,6,256,5000,2,10,3,154.108331,,49.36
PC,6,256,5000,2,10,4,153.196843,,65.79
PC,6,256,5000,2,10,5,152.582435,0.719,84.26
PC,6,256,5000,2,10,6,152.222328,0.719,100.69
PC,6,256,5000,2,10,7,151.899193,0.719,117.08
PC,6,256,5000,2,10,8,151.769065,0.719,133.49
PC,6,256,5000,2,10,9,151.590098,0.719,149.88
PC,6,256,5000,2,10,10,151.252199,0.697,168.31
PC,6,256,5000,2,10,11,151.070367,0.697,184.68
PC,6,256,5000,2,10,12,150.956587,0.697,201.08
PC,6,256,5000,2,10,13,150.833903,0.697,217.45
PC,6,256,5000,2,10,14,150.840802,0.697,233.83
PC,6,256,5000,2,10,15,150.863664,0.698,252.27
PC,6,256,5000,2,10,16,150.89349,0.698,268.69
PC,6,256,5000,2,10,17,150.767216,0.698,285.17
PC,6,256,5000,2,10,18,150.731037,0.698,301.65
PC,6,256,5000,2,10,19,150.74029,0.698,318.05
PC,6,256,5000,2,10,20,150.735045,0.718,336.47
PC,6,256,5000,2,10,21,150.763628,0.718,352.88
PC,6,256,5000,2,10,22,150.73575,0.718,369.28
PC,6,256,5000,2,10,23,150.27752,0.718,385.66
PC,6,256,5000,2,10,24,149.997654,0.718,402.04
PC,6,256,5000,2,10,25,150.033045,0.734,420.43
PC,6,256,5000,2,10,26,150.113613,0.734,436.8
PC,6,256,5000,2,10,27,150.133779,0.734,453.17
PC,6,256,5000,2,10,28,150.13981,0.734,469.52
PC,6,256,5000,2,10,29,150.113126,0.734,485.85
PC,6,256,5000,2,10,30,150.161359,0.703,504.24
PC,6,256,5000,2,20,1,161.639834,,26.63
PC,6,256,5000,2,20,2,144.253058,,53.29
PC,6,256,5000,2,20,3,141.780875,,80.06
PC,6,256,5000,2,20,4,140.423434,,106.8
PC,6,256,5000,2,20,5,139.81176,0.729,137.52
PC,6,256,5000,2,20,6,139.444915,0.729,164.18
PC,6,256,5000,2,20,7,139.335616,0.729,190.83
PC,6,256,5000,2,20,8,139.082041,0.729,217.54
PC,6,256,5000,2,20,9,138.984628,0.729,244.21
PC,6,256,5000,2,20,10,139.023335,0.694,274.9
PC,6,256,5000,2,20,11,139.116915,0.694,301.63
PC,6,256,5000,2,20,12,139.416521,0.694,328.42
PC,6,256,5000,2,20,13,139.416729,0.694,355.15
PC,6,256,5000,2,20,14,139.602992,0.694,381.88
PC,6,256,5000,2,20,15,139.593883,0.694,412.61
PC,6,256,5000,2,20,16,140.005952,0.694,439.37
PC,6,256,5000,2,20,17,139.683072,0.694,466.01
PC,6,256,5000,2,20,18,139.722595,0.694,492.7
PC,6,256,5000,2,20,19,139.615355,0.694,519.44
PC,6,256,5000,2,20,20,139.757283,0.688,550.16
PC,6,256,5000,2,20,21,139.943078,0.688,576.87
PC,6,256,5000,2,20,22,139.830335,0.688,603.61
PC,6,256,5000,2,20,23,139.8176,0.688,630.26
PC,6,256,5000,2,20,24,139.847174,0.688,656.91
PC,6,256,5000,2,20,25,139.89625,0.723,688.67
PC,6,256,5000,2,20,26,139.846561,0.723,716.18
PC,6,256,5000,2,20,27,139.841794,0.723,742.95
PC,6,256,5000,2,20,28,139.849696,0.723,769.68
PC,6,256,5000,2,20,29,139.87487,0.723,796.4
PC,6,256,5000,2,20,30,139.905899,0.725,827.01
PC,6,256,5000,2,50,1,155.397075,,57.25
PC,6,256,5000,2,50,2,137.184642,,114.48
PC,6,256,5000,2,50,3,134.74069,,171.81
PC,6,256,5000,2,50,4,133.834478,,229.0
PC,6,256,5000,2,50,5,133.485257,0.704,296.27
PC,6,256,5000,2,50,6,133.230166,0.704,353.54
PC,6,256,5000,2,50,7,132.937699,0.704,410.74
PC,6,256,5000,2,50,8,133.196585,0.704,467.86
PC,6,256,5000,2,50,9,133.394253,0.704,525.05
PC,6,256,5000,2,50,10,133.350798,0.677,592.33
PC,6,256,5000,2,50,11,133.54523,0.677,649.65
PC,6,256,5000,2,50,12,133.575225,0.677,706.93
PC,6,256,5000,2,50,13,133.778831,0.677,764.06
PC,6,256,5000,2,50,14,133.978739,0.677,821.34
PC,6,256,5000,2,50,15,134.024729,0.655,888.43
PC,6,256,5000,2,50,16,134.024259,0.655,945.9
PC,6,256,5000,2,50,17,134.210124,0.655,1003.16
PC,6,256,5000,2,50,18,134.262706,0.655,1060.43
PC,6,256,5000,2,50,19,134.353432,0.655,1117.67
PC,6,256,5000,2,50,20,134.492729,0.651,1184.82
PC,6,256,5000,2,50,21,134.279006,0.651,1242.45
PC,6,256,5000,2,50,22,134.277792,0.651,1299.96
PC,6,256,5000,2,50,23,134.472022,0.651,1357.41
PC,6,256,5000,2,50,24,134.534301,0.651,1414.6
PC,6,256,5000,2,50,25,134.584507,0.668,1481.62
PC,6,256,5000,2,50,26,134.493008,0.668,1538.94
PC,6,256,5000,2,50,27,134.668382,0.668,1596.38
PC,6,256,5000,2,50,28,134.686213,0.668,1653.61
PC,6,256,5000,2,50,29,134.602717,0.668,1710.84
PC,6,256,5000,2,50,30,134.777351,0.685,1777.99
